_DATE	host	cpuusage	memusage	nodecpu	locustusers	
2017-03-12-11:05:00	middletier-2vpks	179.0	4.0835072E8	0.9934999942779541	50.0	
2017-03-12-11:04:00	middletier-2vpks	161.0	4.08702976E8	0.9934999942779541	75.0	
2017-03-12-11:04:00	middletier-2vpks	161.0	4.08702976E8	0.9934999942779541	75.0	
2017-03-12-11:03:00	middletier-2vpks	131.0	4.03529728E8	0.9934999942779541	50.0	
2017-03-12-11:03:00	middletier-2vpks	131.0	4.03529728E8	0.9934999942779541	50.0	
2017-03-12-11:02:00	middletier-2vpks	157.0	4.16456704E8	0.9942499995231628	50.0	
2017-03-12-11:02:00	middletier-2vpks	157.0	4.16456704E8	0.9942499995231628	50.0	
2017-03-12-11:01:00	middletier-2vpks	101.0	5.1359744E8	0.9582499861717224	50.0	
2017-03-12-11:01:00	middletier-2vpks	101.0	5.1359744E8	0.9582499861717224	50.0	
2017-03-12-11:00:00	middletier-2vpks	74.0	6.6449408E8	0.9944999814033508	20.0	
2017-03-12-11:00:00	middletier-2vpks	74.0	6.6449408E8	0.9944999814033508	20.0	
2017-03-12-10:59:00	middletier-2vpks	78.0	7.12503296E8	0.9947500228881836	20.0	
2017-03-12-10:59:00	middletier-2vpks	78.0	7.12503296E8	0.9947500228881836	20.0	
2017-03-12-10:58:00	middletier-2vpks	61.0	6.99133952E8	0.9950000047683716	20.0	
2017-03-12-10:58:00	middletier-2vpks	61.0	6.99133952E8	0.9950000047683716	20.0	
2017-03-12-10:57:00	middletier-2vpks	50.0	7.39323904E8	0.9952499866485596	10.0	
2017-03-12-10:57:00	middletier-2vpks	50.0	7.39323904E8	0.9952499866485596	10.0	
2017-03-12-10:56:00	middletier-2vpks	42.0	7.83147008E8	0.9952499866485596	10.0	
2017-03-12-10:56:00	middletier-2vpks	42.0	7.83147008E8	0.9952499866485596	10.0	
2017-03-12-10:55:00	middletier-2vpks	33.0	7.62642432E8	0.9952499866485596	10.0	
2017-03-12-10:55:00	middletier-2vpks	33.0	7.62642432E8	0.9952499866485596	10.0	
2017-03-12-10:54:00	middletier-2vpks	24.0	7.29227264E8	0.9952499866485596	5.0	
2017-03-12-10:54:00	middletier-2vpks	24.0	7.29227264E8	0.9952499866485596	5.0	
2017-03-12-10:53:00	middletier-2vpks	29.0	7.14432512E8	0.9952499866485596	5.0	
2017-03-12-10:53:00	middletier-2vpks	29.0	7.14432512E8	0.9952499866485596	5.0	
2017-03-12-10:52:00	middletier-2vpks	26.0	6.69130752E8	0.9955000281333923	5.0	
2017-03-12-10:52:00	middletier-2vpks	26.0	6.69130752E8	0.9955000281333923	5.0	
2017-03-12-10:51:00	middletier-2vpks	27.0	6.63752704E8	0.9955000281333923	3.0	
2017-03-12-10:51:00	middletier-2vpks	27.0	6.63752704E8	0.9955000281333923	3.0	
2017-03-12-10:50:00	middletier-2vpks	33.0	6.58501632E8	0.7384999990463257	3.0	
2017-03-12-10:50:00	middletier-2vpks	33.0	6.58501632E8	0.7384999990463257	3.0	
2017-03-12-10:49:00	middletier-2vpks	64.0	5.71068416E8	0.04075000062584877	3.0	
2017-03-12-10:49:00	middletier-2vpks	64.0	5.71068416E8	0.04075000062584877	3.0	
2017-03-12-10:48:00	middletier-2vpks	0.0	5.71068416E8	0.045499999076128006	0.0	
2017-03-12-10:48:00	middletier-2vpks	0.0	5.71068416E8	0.045499999076128006	0.0	
2017-03-12-10:47:00	middletier-2vpks	0.0	5.71068416E8	0.03725000098347664	0.0	
2017-03-12-10:47:00	middletier-2vpks	0.0	5.71068416E8	0.03725000098347664	0.0	
2017-03-12-10:46:00	middletier-2vpks	0.0	5.71068416E8	0.5707499980926514	0.0	
2017-03-12-10:46:00	middletier-2vpks	0.0	5.71068416E8	0.5707499980926514	0.0	
2017-03-12-10:45:00	middletier-2vpks	0.0	5.71068416E8	0.04500000178813934	0.0	
2017-03-12-10:45:00	middletier-2vpks	0.0	5.71068416E8	0.04500000178813934	0.0	
2017-03-12-10:44:00	middletier-2vpks	0.0	5.71068416E8	0.0430000014603138	0.0	
2017-03-12-10:44:00	middletier-2vpks	0.0	5.71068416E8	0.0430000014603138	0.0	
2017-03-12-10:43:00	middletier-2vpks	0.0	5.71068416E8	0.9922500252723694	0.0	
2017-03-12-10:43:00	middletier-2vpks	0.0	5.71068416E8	0.9922500252723694	0.0	
2017-03-12-10:42:00	middletier-2vpks	0.0	5.71068416E8	0.9957500100135803	0.0	
2017-03-12-10:42:00	middletier-2vpks	0.0	5.71068416E8	0.9957500100135803	0.0	
2017-03-12-10:41:00	middletier-2vpks	0.0	5.71068416E8	0.10949999839067459	0.0	
2017-03-12-10:41:00	middletier-2vpks	0.0	5.71068416E8	0.10949999839067459	0.0	
2017-03-12-10:40:00	middletier-2vpks	0.0	5.71068416E8	0.038750000298023224	0.0	
2017-03-12-10:40:00	middletier-2vpks	0.0	5.71068416E8	0.038750000298023224	0.0	
2017-03-12-10:39:00	middletier-2vpks	0.0	5.71068416E8	0.0430000014603138	0.0	
2017-03-12-10:39:00	middletier-2vpks	0.0	5.71068416E8	0.0430000014603138	0.0	
2017-03-12-10:38:00	middletier-2vpks	0.0	5.71068416E8	0.0430000014603138	0.0	
2017-03-12-10:38:00	middletier-2vpks	0.0	5.71068416E8	0.0430000014603138	0.0	
2017-03-12-10:37:00	middletier-2vpks	0.0	5.71068416E8	0.035999998450279236	0.0	
2017-03-12-10:37:00	middletier-2vpks	0.0	5.71068416E8	0.035999998450279236	0.0	
2017-03-12-10:36:00	middletier-2vpks	0.0	5.71068416E8	0.0494999997317791	0.0	
2017-03-12-10:36:00	middletier-2vpks	0.0	5.71068416E8	0.0494999997317791	0.0	
