Sun Apr 23 19:16:00 CEST 2017	439.0	1.032122368E9	31.0	2.9290496E7	95.0	14.0	5.06187776E8	3.91397376E8	0.0	0.15850000083446503	0.10999999940395355	0.9484999775886536	0.9475418329238892	250.0	5965.0	448.0	0.0	0.0	5396.0	302.0	0.0	null	null	1.9147282114318648E8	null	
Sun Apr 23 19:17:00 CEST 2017	436.0	1.032732672E9	32.0	2.8684288E7	95.0	14.0	5.06187776E8	3.93039872E8	0.0	0.15449999272823334	0.10875000059604645	0.9480000138282776	0.9459986686706543	250.0	6696.0	652.0	0.0	0.0	6096.0	432.0	0.0	null	null	1.688268299823067E8	null	
Sun Apr 23 19:18:00 CEST 2017	436.0	1.032327168E9	33.0	2.9454336E7	108.0	14.0	5.06187776E8	3.97410304E8	0.0	0.16875000298023224	0.12250000238418579	0.9467499852180481	0.9463000297546387	250.0	6696.0	652.0	0.0	0.0	6845.0	619.0	0.0	null	null	1.7873318455370754E8	null	
Sun Apr 23 19:19:00 CEST 2017	442.0	1.03391232E9	34.0	3.0359552E7	109.0	14.0	5.06187776E8	4.02219008E8	0.0	0.18174999952316284	0.11924999952316284	0.9477499723434448	0.9465662240982056	300.0	7404.0	887.0	0.0	0.0	7538.0	877.0	0.0	null	null	1.844835892785212E8	null	
Sun Apr 23 19:20:00 CEST 2017	438.0	1.033732096E9	34.0	2.9683712E7	111.0	14.0	5.06187776E8	4.01784832E8	0.0	0.16699999570846558	0.12025000154972076	0.9452499747276306	0.9482566714286804	300.0	8116.0	1173.0	0.0	0.0	8261.0	1172.0	0.0	null	null	1.7819208837861094E8	null	
Sun Apr 23 19:21:00 CEST 2017	443.0	1.033224192E9	34.0	3.0388224E7	114.0	14.0	5.06187776E8	4.09186304E8	0.0	0.1914999932050705	0.12099999934434891	0.9452499747276306	0.9470642805099487	300.0	8866.0	1539.0	0.0	0.0	9013.0	1572.0	0.0	null	null	1.9177719622679278E8	null	
Sun Apr 23 19:22:00 CEST 2017	436.0	1.0339328E9	34.0	3.0404608E7	116.0	14.0	5.06187776E8	4.12614656E8	0.0	0.1809999942779541	0.13050000369548798	0.9455000162124634	0.9472805857658386	350.0	9571.0	1973.0	0.0	0.0	9737.0	1975.0	0.0	null	null	1.919179395220938E8	null	
Sun Apr 23 19:23:00 CEST 2017	439.0	1.030692864E9	34.0	3.0420992E7	114.0	14.0	5.06187776E8	4.1037824E8	0.0	0.18299999833106995	0.1274999976158142	0.9477499723434448	0.9440709352493286	350.0	10289.0	2441.0	0.0	0.0	10407.0	2536.0	0.0	null	null	1.5966015289233878E8	null	
Sun Apr 23 19:24:00 CEST 2017	440.0	1.031561216E9	34.0	3.0400512E7	124.0	14.0	5.06187776E8	4.19561472E8	0.0	0.19449999928474426	0.13075000047683716	0.9472500085830688	0.9461845755577087	350.0	11035.0	3029.0	0.0	0.0	11148.0	3131.0	0.0	null	null	1.719958096318637E8	null	
Sun Apr 23 19:25:00 CEST 2017	438.0	1.031655424E9	34.0	2.9728768E7	113.0	14.0	5.06187776E8	4.225024E8	0.0	0.19699999690055847	0.12925000488758087	0.9462500214576721	0.9446624517440796	400.0	11750.0	3646.0	0.0	0.0	11832.0	3770.0	0.0	null	null	1.658623014750056E8	null	
Sun Apr 23 19:26:00 CEST 2017	430.0	1.03165952E9	34.0	3.1330304E7	128.0	14.0	5.06187776E8	4.24300544E8	0.0	0.19374999403953552	0.1274999976158142	0.9477499723434448	0.9448836445808411	400.0	12419.0	4376.0	0.0	0.0	12509.0	4538.0	0.0	null	null	1.7098379070792502E8	null	
Sun Apr 23 19:27:00 CEST 2017	444.0	1.031647232E9	34.0	3.0593024E7	119.0	14.0	5.06187776E8	4.31722496E8	0.0	0.1967500001192093	0.13875000178813934	0.9465000033378601	0.9451326727867126	400.0	13093.0	5261.0	0.0	0.0	13224.0	5360.0	0.0	null	null	1.9707210140925926E8	null	
Sun Apr 23 19:28:00 CEST 2017	435.0	1.032196096E9	34.0	2.9761536E7	124.0	14.0	5.06187776E8	4.16473088E8	0.0	0.20499999821186066	0.12849999964237213	0.9474999904632568	0.9453743696212769	500.0	13697.0	6187.0	0.0	0.0	13818.0	6302.0	0.0	null	null	1.8282071284783277E8	null	
Sun Apr 23 19:29:00 CEST 2017	417.0	1.033396224E9	34.0	2.9810688E7	130.0	14.0	5.06187776E8	4.35044352E8	0.0	0.20125000178813934	0.12549999356269836	0.9487500190734863	0.9457060694694519	500.0	14265.0	7266.0	0.0	0.0	14406.0	7426.0	0.0	null	null	1.507699588504247E8	null	
Sun Apr 23 19:30:00 CEST 2017	440.0	1.033326592E9	32.0	2.9712384E7	135.0	14.0	5.06187776E8	4.47954944E8	0.0	0.2134999930858612	0.14174999296665192	0.9497500061988831	0.9459854364395142	500.0	14953.0	8509.0	0.0	0.0	15144.0	8598.0	1.0	null	null	1.346969573729125E8	null	
Sun Apr 23 19:31:00 CEST 2017	441.0	1.034641408E9	33.0	2.9741056E7	135.0	14.0	5.06187776E8	4.60644352E8	0.0	0.21275000274181366	0.15025000274181366	0.9467499852180481	0.9462848901748657	600.0	15791.0	9619.0	0.0	0.0	15971.0	9711.0	2.0	null	null	1.5216508259788635E8	null	
Sun Apr 23 19:32:00 CEST 2017	443.0	1.034715136E9	34.0	3.0457856E7	129.0	14.0	5.06187776E8	4.74464256E8	0.0	0.21699999272823334	0.14749999344348907	0.9457499980926514	0.9465349316596985	600.0	16620.0	10726.0	0.0	0.0	16801.0	10798.0	3.0	null	null	1.757188393510014E8	null	
Sun Apr 23 19:33:00 CEST 2017	430.0	1.033826304E9	34.0	2.9790208E7	138.0	14.0	5.06187776E8	4.87759872E8	0.0	0.2147500067949295	0.14675000309944153	0.9455000162124634	0.9467697739601135	600.0	17393.0	11942.0	0.0	0.0	17526.0	11998.0	5.0	null	null	1.419891013099499E8	null	
Sun Apr 23 19:34:00 CEST 2017	400.0	1.034088448E9	34.0	3.2088064E7	127.0	14.0	5.06187776E8	4.99310592E8	0.0	0.2227499932050705	0.14650000631809235	0.9472500085830688	0.9469703435897827	0.0	18125.0	13196.0	1.0	0.0	18220.0	13260.0	6.0	null	null	1.4808453478934443E8	null	
Sun Apr 23 19:35:00 CEST 2017	1.0	1.032372224E9	34.0	3.0695424E7	122.0	14.0	5.06187776E8	5.1816448E8	0.0	0.20800000429153442	0.13650000095367432	0.9512500166893005	0.9430508017539978	0.0	18125.0	13196.0	1.0	0.0	18220.0	13260.0	6.0	null	null	null	null	
_DATE	cpuusage_middle	memusage_middle	cpuusage_server	memusage_server	cpuusage_edge1	cpuusage_edge2	memusage_edge1	memusage_edge2	nodecpu61	nodecpu62	nodecpu63	nodecpu64	nodemem64	locustusers	status_200_count1	status_500_count1	status_0_count1	status_other_count1	status_200_count2	status_500_count2	status_0_count2	status_other_count2	responseTimePercentile_middle	responseTimePercentile_edge1	responseTimePercentile_edge2	
