_DATE	host	cpuusage	memusage	nodecpu	locustusers	fails1	requests1	fails	requests	
2017-04-09-20:08:00	edge-sjsht	80.0	1.034231808E9	0.9617499709129333	500.0	970.0	16296.0	1069.0	32520.0	
2017-04-09-20:08:00	edge-sjsht	80.0	1.034231808E9	0.9617499709129333	500.0	970.0	16296.0	1069.0	32520.0	
2017-04-09-20:07:00	edge-sjsht	65.0	1.034326016E9	0.9629999995231628	150.0	891.0	16095.0	618.0	30755.0	
2017-04-09-20:07:00	edge-sjsht	65.0	1.034326016E9	0.9629999995231628	150.0	891.0	16095.0	618.0	30755.0	
2017-04-09-20:06:00	edge-sjsht	61.0	1.034207232E9	0.9624999761581421	275.0	891.0	16095.0	560.0	29617.0	
2017-04-09-20:06:00	edge-sjsht	61.0	1.034207232E9	0.9624999761581421	275.0	891.0	16095.0	560.0	29617.0	
2017-04-09-20:05:00	edge-sjsht	61.0	1.034338304E9	0.9649999737739563	275.0	873.0	16070.0	538.0	28478.0	
2017-04-09-20:05:00	edge-sjsht	61.0	1.034338304E9	0.9649999737739563	275.0	873.0	16070.0	538.0	28478.0	
2017-04-09-20:04:00	edge-sjsht	55.0	1.034149888E9	0.9635000228881836	275.0	873.0	16069.0	503.0	27470.0	
2017-04-09-20:04:00	edge-sjsht	55.0	1.034149888E9	0.9635000228881836	275.0	873.0	16069.0	503.0	27470.0	
2017-04-09-20:03:00	edge-sjsht	60.0	1.03428096E9	0.9642500281333923	250.0	873.0	16068.0	482.0	26508.0	
2017-04-09-20:03:00	edge-sjsht	60.0	1.03428096E9	0.9642500281333923	250.0	873.0	16068.0	482.0	26508.0	
2017-04-09-20:02:00	edge-sjsht	57.0	1.034072064E9	0.9632499814033508	225.0	841.0	15936.0	479.0	25546.0	
2017-04-09-20:02:00	edge-sjsht	57.0	1.034072064E9	0.9632499814033508	225.0	841.0	15936.0	479.0	25546.0	
2017-04-09-20:01:00	edge-sjsht	57.0	1.034125312E9	0.968500018119812	225.0	784.0	15573.0	461.0	24696.0	
2017-04-09-20:01:00	edge-sjsht	57.0	1.034125312E9	0.968500018119812	225.0	784.0	15573.0	461.0	24696.0	
2017-04-09-20:00:00	edge-sjsht	44.0	1.032896512E9	0.9722499847412109	200.0	784.0	15573.0	456.0	23943.0	
2017-04-09-20:00:00	edge-sjsht	44.0	1.032896512E9	0.9722499847412109	200.0	784.0	15573.0	456.0	23943.0	
2017-04-09-19:59:00	edge-sjsht	41.0	1.033977856E9	0.9704999923706055	200.0	676.0	15389.0	451.0	23171.0	
2017-04-09-19:59:00	edge-sjsht	41.0	1.033977856E9	0.9704999923706055	200.0	676.0	15389.0	451.0	23171.0	
2017-04-09-19:58:00	edge-sjsht	39.0	1.033920512E9	0.9712499976158142	175.0	665.0	15375.0	439.0	22525.0	
2017-04-09-19:58:00	edge-sjsht	39.0	1.033920512E9	0.9712499976158142	175.0	665.0	15375.0	439.0	22525.0	
2017-04-09-19:57:00	edge-sjsht	39.0	1.033760768E9	0.9747499823570251	150.0	619.0	15106.0	431.0	21938.0	
2017-04-09-19:57:00	edge-sjsht	39.0	1.033760768E9	0.9747499823570251	150.0	619.0	15106.0	431.0	21938.0	
2017-04-09-19:56:00	edge-sjsht	34.0	1.03364608E9	0.9757500290870667	125.0	612.0	15037.0	431.0	21353.0	
2017-04-09-19:56:00	edge-sjsht	34.0	1.03364608E9	0.9757500290870667	125.0	612.0	15037.0	431.0	21353.0	
2017-04-09-19:55:00	edge-sjsht	30.0	1.03387136E9	0.9792500138282776	125.0	612.0	15035.0	431.0	20901.0	
2017-04-09-19:55:00	edge-sjsht	30.0	1.03387136E9	0.9792500138282776	125.0	612.0	15035.0	431.0	20901.0	
2017-04-09-19:54:00	edge-sjsht	26.0	1.032675328E9	0.9797499775886536	100.0	594.0	14883.0	431.0	20515.0	
2017-04-09-19:54:00	edge-sjsht	26.0	1.032675328E9	0.9797499775886536	100.0	594.0	14883.0	431.0	20515.0	
2017-04-09-19:53:00	edge-sjsht	23.0	1.032638464E9	0.9827499985694885	75.0	584.0	14796.0	431.0	20130.0	
2017-04-09-19:53:00	edge-sjsht	23.0	1.032638464E9	0.9827499985694885	75.0	584.0	14796.0	431.0	20130.0	
2017-04-09-19:52:00	edge-sjsht	16.0	1.0328064E9	0.9827499985694885	75.0	584.0	14796.0	429.0	19862.0	
2017-04-09-19:52:00	edge-sjsht	16.0	1.0328064E9	0.9827499985694885	75.0	584.0	14796.0	429.0	19862.0	
2017-04-09-19:51:00	edge-sjsht	15.0	1.032884224E9	0.984000027179718	50.0	584.0	14701.0	429.0	19671.0	
2017-04-09-19:51:00	edge-sjsht	15.0	1.032884224E9	0.984000027179718	50.0	584.0	14701.0	429.0	19671.0	
2017-04-09-19:50:00	edge-sjsht	13.0	1.032884224E9	0.9862499833106995	50.0	584.0	14591.0	429.0	19476.0	
2017-04-09-19:50:00	edge-sjsht	13.0	1.032884224E9	0.9862499833106995	50.0	584.0	14591.0	429.0	19476.0	
2017-04-09-19:49:00	edge-sjsht	10.0	1.032974336E9	0.9865000247955322	35.0	584.0	14529.0	429.0	19354.0	
2017-04-09-19:49:00	edge-sjsht	10.0	1.032974336E9	0.9865000247955322	35.0	584.0	14529.0	429.0	19354.0	
2017-04-09-19:48:00	edge-sjsht	9.0	1.033060352E9	0.9862499833106995	20.0	584.0	14474.0	429.0	19277.0	
2017-04-09-19:48:00	edge-sjsht	9.0	1.033060352E9	0.9862499833106995	20.0	584.0	14474.0	429.0	19277.0	
2017-04-09-19:47:00	edge-sjsht	7.0	1.03317504E9	0.9879999756813049	20.0	584.0	14419.0	429.0	19198.0	
2017-04-09-19:47:00	edge-sjsht	7.0	1.03317504E9	0.9879999756813049	20.0	584.0	14419.0	429.0	19198.0	
2017-04-09-19:46:00	edge-sjsht	4.0	1.033388032E9	0.9887499809265137	20.0	584.0	14419.0	429.0	19140.0	
2017-04-09-19:46:00	edge-sjsht	4.0	1.033388032E9	0.9887499809265137	20.0	584.0	14419.0	429.0	19140.0	
2017-04-09-19:45:00	edge-sjsht	3.0	1.033347072E9	0.9882500171661377	10.0	584.0	14384.0	429.0	19102.0	
2017-04-09-19:45:00	edge-sjsht	3.0	1.033347072E9	0.9882500171661377	10.0	584.0	14384.0	429.0	19102.0	
2017-04-09-19:44:00	edge-sjsht	4.0	1.033437184E9	0.9892500042915344	10.0	584.0	14349.0	429.0	19062.0	
2017-04-09-19:44:00	edge-sjsht	4.0	1.033437184E9	0.9892500042915344	10.0	584.0	14349.0	429.0	19062.0	
2017-04-09-19:43:00	edge-sjsht	2.0	1.033711616E9	0.9900000095367432	10.0	584.0	14312.0	429.0	19032.0	
2017-04-09-19:43:00	edge-sjsht	2.0	1.033711616E9	0.9900000095367432	10.0	584.0	14312.0	429.0	19032.0	
2017-04-09-19:42:00	edge-sjsht	2.0	1.033670656E9	0.9900000095367432	5.0	584.0	14296.0	429.0	19032.0	
2017-04-09-19:42:00	edge-sjsht	2.0	1.033670656E9	0.9900000095367432	5.0	584.0	14296.0	429.0	19032.0	
2017-04-09-19:41:00	edge-sjsht	2.0	1.033760768E9	0.9904999732971191	5.0	584.0	14281.0	429.0	19007.0	
2017-04-09-19:41:00	edge-sjsht	2.0	1.033760768E9	0.9904999732971191	5.0	584.0	14281.0	429.0	19007.0	
2017-04-09-19:40:00	edge-sjsht	1.0	1.033846784E9	0.9907500147819519	5.0	584.0	14267.0	429.0	18982.0	
2017-04-09-19:40:00	edge-sjsht	1.0	1.033846784E9	0.9907500147819519	5.0	584.0	14267.0	429.0	18982.0	
2017-04-09-19:39:00	edge-sjsht	1.0	1.034022912E9	0.9892500042915344	3.0	584.0	14259.0	429.0	18965.0	
2017-04-09-19:39:00	edge-sjsht	1.0	1.034022912E9	0.9892500042915344	3.0	584.0	14259.0	429.0	18965.0	
2017-04-09-19:38:00	edge-sjsht	1.0	1.034018816E9	0.47049999237060547	3.0	584.0	14251.0	429.0	18948.0	
2017-04-09-19:38:00	edge-sjsht	1.0	1.034018816E9	0.47049999237060547	3.0	584.0	14251.0	429.0	18948.0	
2017-04-09-19:37:00	edge-sjsht	115.0	1.034682368E9	0.703000009059906	3.0	575.0	13871.0	424.0	18810.0	
2017-04-09-19:37:00	edge-sjsht	115.0	1.034682368E9	0.703000009059906	3.0	575.0	13871.0	424.0	18810.0	
2017-04-09-19:36:00	edge-sjsht	85.0	null	null	350.0	345.0	12290.0	406.0	17435.0	
2017-04-09-19:36:00	edge-sjsht	85.0	null	null	350.0	345.0	12290.0	406.0	17435.0	
