_DATE	host	cpuusage	memusage	nodecpu	locustusers	
2017-03-13-00:31:00	edge-8vsjk	122.0	1.061961728E9	0.09449999779462814	400.0	
2017-03-13-00:31:00	edge-8vsjk	122.0	1.061961728E9	0.09449999779462814	400.0	
2017-03-13-00:30:00	edge-8vsjk	135.0	1.062125568E9	0.09700000286102295	350.0	
2017-03-13-00:30:00	edge-8vsjk	135.0	1.062125568E9	0.09700000286102295	350.0	
2017-03-13-00:29:00	edge-8vsjk	147.0	1.062182912E9	0.10074999928474426	350.0	
2017-03-13-00:29:00	edge-8vsjk	147.0	1.062182912E9	0.10074999928474426	350.0	
2017-03-13-00:28:00	edge-8vsjk	148.0	1.062281216E9	0.10525000095367432	400.0	
2017-03-13-00:28:00	edge-8vsjk	148.0	1.062281216E9	0.10525000095367432	400.0	
2017-03-13-00:27:00	edge-8vsjk	159.0	1.063190528E9	0.09974999725818634	400.0	
2017-03-13-00:27:00	edge-8vsjk	159.0	1.063190528E9	0.09974999725818634	400.0	
2017-03-13-00:26:00	edge-8vsjk	141.0	1.061773312E9	0.07699999958276749	500.0	
2017-03-13-00:26:00	edge-8vsjk	141.0	1.061773312E9	0.07699999958276749	500.0	
2017-03-13-00:25:00	edge-8vsjk	68.0	1.06405888E9	0.0742499977350235	500.0	
2017-03-13-00:25:00	edge-8vsjk	68.0	1.06405888E9	0.0742499977350235	500.0	
2017-03-13-00:24:00	edge-8vsjk	48.0	1.063366656E9	0.039500001817941666	200.0	
2017-03-13-00:24:00	edge-8vsjk	48.0	1.063366656E9	0.039500001817941666	200.0	
2017-03-13-00:23:00	edge-8vsjk	1.0	1.063493632E9	0.07325000315904617	200.0	
2017-03-13-00:23:00	edge-8vsjk	1.0	1.063493632E9	0.07325000315904617	200.0	
2017-03-13-00:22:00	edge-8vsjk	1.0	1.063366656E9	0.04500000178813934	3.0	
2017-03-13-00:22:00	edge-8vsjk	1.0	1.063366656E9	0.04500000178813934	3.0	
2017-03-13-00:21:00	edge-8vsjk	1.0	1.063542784E9	0.0442500002682209	3.0	
2017-03-13-00:21:00	edge-8vsjk	1.0	1.063542784E9	0.0442500002682209	3.0	
2017-03-13-00:20:00	edge-8vsjk	1.0	1.063542784E9	0.050999999046325684	3.0	
2017-03-13-00:20:00	edge-8vsjk	1.0	1.063542784E9	0.050999999046325684	3.0	
