_DATE	cpuusage_middle	memusage_middle	network_middle	cpuusage_server	memusage_server	network_server	cpuusage_cassandra	memusage_cassandra	network_cassandra	cpuusage_edge1	cpuusage_edge2	memusage_edge1	memusage_edge2	network_edge1	network_edge2	nodecpu61	nodecpu62	nodecpu63	nodecpu64	nodemem64	locustusers	status_200_count25	status_200_count4	status_500_count25	status_500_count4	status_0_count25	status_0_count4	status_other_count25	status_other_count4	percentile_viewfeedresponsetime_edge	percentile_addfeedresponsetime_edge	percentile_deletefeedresponsetime_edge	percentile_fetch_middle	percentile_fetchfeeds_middle	percentile_fetchfeeds_middle	percentile_sub_middle	percentile_unsub_middle	cpuusage_stress1	cpuusage_stress10	cpuusage_stress11	cpuusage_stress2	cpuusage_stress3	cpuusage_stress4	cpuusage_stress5	cpuusage_stress6	cpuusage_stress7	cpuusage_stress8	cpuusage_stress9	
Sun Jun 04 05:12:00 UTC 2017	0.0	1.047281664E9	3421.36328125	0.0	2.5731072E7	0.0	3.0	9.12433152E8	60.6869010925293	1.0	1.0	1.061277696E9	1.050116096E9	0.0	0.0	0.07575000077486038	0.05674999952316284	0.04774999991059303	0.9919999837875366	0.7416307926177979	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	331.0	336.0	332.0	333.0	337.0	334.0	334.0	334.0	334.0	336.0	334.0	
Sun Jun 04 05:11:00 UTC 2017	0.0	1.047281664E9	3107.65478515625	0.0	2.5731072E7	0.0	3.0	9.1222016E8	60.6869010925293	0.0	0.0	1.061277696E9	1.050116096E9	0.0	0.0	0.09075000137090683	0.05324999988079071	0.045249998569488525	0.9922500252723694	0.7416175603866577	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	336.0	334.0	336.0	336.0	333.0	334.0	332.0	334.0	334.0	333.0	336.0	
Sun Jun 04 05:10:00 UTC 2017	0.0	1.048293376E9	3107.65478515625	0.0	2.5731072E7	0.0	5.0	9.12572416E8	60.6869010925293	0.0	0.0	1.061277696E9	1.050116096E9	0.0	null	0.0767500028014183	0.04924999922513962	0.04975000023841858	0.9919999837875366	0.7422839403152466	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	335.0	335.0	338.0	335.0	334.0	337.0	335.0	336.0	335.0	335.0	335.0	
Sun Jun 04 05:09:00 UTC 2017	0.0	1.047281664E9	3107.65478515625	0.0	2.5731072E7	0.0	2.0	9.12277504E8	32.806663513183594	0.0	0.0	1.061277696E9	1.050116096E9	0.0	null	0.07699999958276749	0.0494999997317791	0.0507499985396862	0.9919999837875366	0.7415989637374878	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	332.0	333.0	333.0	334.0	334.0	335.0	331.0	335.0	333.0	337.0	332.0	
Sun Jun 04 05:08:00 UTC 2017	0.0	1.048293376E9	3107.65478515625	0.0	2.5731072E7	0.0	2.0	9.12277504E8	32.806663513183594	0.0	0.0	1.061277696E9	1.050116096E9	0.0	0.0	0.07474999874830246	0.05000000074505806	0.04749999940395355	0.9919999837875366	0.7415808439254761	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	336.0	336.0	334.0	332.0	339.0	332.0	336.0	334.0	332.0	331.0	336.0	
Sun Jun 04 05:07:00 UTC 2017	0.0	1.047281664E9	3107.65478515625	0.0	2.5731072E7	0.0	3.0	9.12277504E8	57.93055725097656	0.0	0.0	1.062289408E9	1.050116096E9	0.0	0.0	0.06800000369548798	0.054499998688697815	0.04975000023841858	0.9922500252723694	0.7425016760826111	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	332.0	333.0	338.0	337.0	334.0	337.0	331.0	336.0	336.0	336.0	333.0	
Sun Jun 04 05:06:00 UTC 2017	0.0	1.048293376E9	3107.65478515625	0.0	2.5731072E7	0.0	2.0	9.12064512E8	59.052345275878906	0.0	0.0	1.062289408E9	1.050116096E9	0.0	0.0	0.08275000005960464	0.048500001430511475	0.04349999874830246	0.9922500252723694	0.741561770439148	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	334.0	332.0	332.0	332.0	333.0	334.0	334.0	336.0	335.0	333.0	332.0	
Sun Jun 04 05:05:00 UTC 2017	0.0	1.048293376E9	2978.593017578125	0.0	2.5731072E7	0.0	2.0	9.12154624E8	59.052345275878906	0.0	0.0	1.062289408E9	1.050116096E9	0.0	0.0	0.07874999940395355	0.051750000566244125	0.051249999552965164	0.9917500019073486	0.741543173789978	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	333.0	334.0	336.0	337.0	333.0	335.0	335.0	333.0	337.0	337.0	335.0	
Sun Jun 04 05:04:00 UTC 2017	0.0	1.048293376E9	2205.244384765625	0.0	2.5731072E7	0.0	2.0	9.12064512E8	58.99517822265625	0.0	0.0	1.062289408E9	1.050116096E9	0.0	null	0.0742499977350235	0.04774999991059303	0.04450000077486038	0.9922500252723694	0.7415422201156616	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	334.0	336.0	334.0	335.0	337.0	336.0	333.0	336.0	334.0	331.0	336.0	
Sun Jun 04 05:03:00 UTC 2017	0.0	1.048293376E9	2975.453369140625	0.0	2.5731072E7	0.0	2.0	9.12064512E8	49.619537353515625	0.0	0.0	1.061277696E9	1.050116096E9	0.0	null	0.07699999958276749	0.054749999195337296	0.05025000125169754	0.9922500252723694	0.7415255904197693	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	334.0	334.0	334.0	330.0	334.0	333.0	334.0	334.0	337.0	336.0	330.0	
Sun Jun 04 05:02:00 UTC 2017	0.0	1.047281664E9	2975.453369140625	0.0	2.5731072E7	0.0	2.0	9.12064512E8	45.65119552612305	0.0	0.0	1.061277696E9	1.050116096E9	0.0	0.0	0.07175000011920929	0.04450000077486038	0.045249998569488525	0.9919999837875366	0.741506040096283	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	336.0	339.0	337.0	333.0	332.0	337.0	332.0	333.0	328.0	335.0	336.0	
Sun Jun 04 05:01:00 UTC 2017	0.0	1.047281664E9	2585.408935546875	0.0	2.5731072E7	0.0	4.0	9.11945728E8	61.40924835205078	0.0	0.0	1.062289408E9	1.050116096E9	0.0	0.0	0.09574999660253525	0.054499998688697815	0.04874999821186066	0.9919999837875366	0.741496741771698	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	330.0	332.0	334.0	335.0	337.0	334.0	335.0	335.0	336.0	336.0	331.0	
Sun Jun 04 05:00:00 UTC 2017	0.0	1.047281664E9	2377.85205078125	0.0	2.5731072E7	0.0	2.0	9.10893056E8	61.40924835205078	2.0	2.0	1.062289408E9	1.050116096E9	0.0	0.0	0.07474999874830246	0.057750001549720764	0.04450000077486038	0.9919999837875366	0.7421327829360962	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	338.0	337.0	334.0	335.0	335.0	332.0	336.0	335.0	336.0	334.0	334.0	
Sun Jun 04 04:59:00 UTC 2017	0.0	1.047281664E9	2664.020263671875	0.0	2.5731072E7	0.0	2.0	9.10802944E8	46.444679260253906	0.0	0.0	1.061277696E9	1.050116096E9	0.0	0.0	0.07575000077486038	0.04349999874830246	0.05324999988079071	0.9917500019073486	0.7414839863777161	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	332.0	335.0	332.0	333.0	331.0	335.0	333.0	336.0	334.0	336.0	336.0	
Sun Jun 04 04:58:00 UTC 2017	0.0	1.048293376E9	2664.020263671875	0.0	2.5731072E7	0.0	2.0	9.10802944E8	47.46493911743164	0.0	0.0	1.062289408E9	1.050116096E9	0.0	0.0	0.07750000059604645	0.05050000175833702	0.04475000128149986	0.9925000071525574	0.7414575815200806	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	334.0	336.0	335.0	337.0	334.0	335.0	333.0	332.0	333.0	334.0	335.0	
Sun Jun 04 04:57:00 UTC 2017	0.0	1.048293376E9	2751.1240234375	0.0	2.5731072E7	0.0	2.0	9.10802944E8	47.46493911743164	0.0	0.0	1.062289408E9	1.050116096E9	0.0	0.0	0.0677499994635582	0.04899999871850014	0.0507499985396862	0.9919999837875366	0.7414991855621338	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	336.0	333.0	336.0	333.0	335.0	335.0	337.0	335.0	334.0	333.0	332.0	
Sun Jun 04 04:56:00 UTC 2017	0.0	1.047281664E9	2751.1240234375	0.0	2.5731072E7	0.0	2.0	9.10589952E8	45.911773681640625	0.0	0.0	1.061277696E9	1.050116096E9	0.0	0.0	0.07500000298023224	0.0572500005364418	0.04675000160932541	0.9922500252723694	0.7414218783378601	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	334.0	334.0	335.0	337.0	336.0	336.0	335.0	336.0	335.0	336.0	333.0	
Sun Jun 04 04:55:00 UTC 2017	0.0	1.047281664E9	2841.87646484375	0.0	2.5731072E7	0.0	7.0	9.10680064E8	45.660343170166016	0.0	0.0	1.061277696E9	1.050116096E9	0.0	0.0	0.08250000327825546	0.04650000110268593	0.048500001430511475	0.9922500252723694	0.7437081933021545	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	336.0	332.0	337.0	336.0	334.0	335.0	336.0	334.0	334.0	333.0	334.0	
Sun Jun 04 04:54:00 UTC 2017	0.0	1.048293376E9	2841.87646484375	0.0	2.5731072E7	0.0	2.0	9.1019264E8	45.660343170166016	0.0	1.0	1.062289408E9	1.050116096E9	0.0	0.0	0.0677499994635582	0.050999999046325684	0.04774999991059303	0.9919999837875366	0.7414037585258484	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	335.0	334.0	336.0	337.0	334.0	336.0	331.0	334.0	338.0	337.0	332.0	
Sun Jun 04 04:53:00 UTC 2017	0.0	1.047281664E9	2841.87646484375	0.0	2.5731072E7	0.0	2.0	9.1019264E8	45.660343170166016	1.0	1.0	1.062289408E9	1.050116096E9	0.0	null	0.07400000095367432	0.0507499985396862	0.04574999958276749	0.9919999837875366	0.7436876893043518	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	333.0	332.0	334.0	336.0	335.0	331.0	335.0	335.0	334.0	332.0	336.0	
Sun Jun 04 04:52:00 UTC 2017	0.0	1.048293376E9	2841.87646484375	0.0	2.5731072E7	0.0	3.0	9.1019264E8	45.660343170166016	1.0	1.0	1.062289408E9	1.050116096E9	0.0	0.0	0.07599999755620956	0.057999998331069946	0.051249999552965164	0.9919999837875366	0.7413915395736694	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	334.0	338.0	337.0	333.0	336.0	335.0	336.0	334.0	330.0	338.0	335.0	
Sun Jun 04 04:51:00 UTC 2017	0.0	1.047281664E9	2841.87646484375	0.0	2.5731072E7	0.0	3.0	9.09979648E8	45.660343170166016	0.0	0.0	1.061277696E9	1.050116096E9	0.0	0.0	0.10575000196695328	0.045249998569488525	0.04399999976158142	0.9922500252723694	0.7413743734359741	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	336.0	331.0	332.0	336.0	337.0	337.0	333.0	334.0	335.0	336.0	334.0	
Sun Jun 04 04:50:00 UTC 2017	0.0	1.047281664E9	2523.1298828125	0.0	2.5731072E7	0.0	2.0	9.1006976E8	51.77893829345703	1.0	2.0	1.061277696E9	1.050116096E9	0.0	null	0.06849999725818634	0.05575000122189522	0.05225000157952309	0.9922500252723694	0.7413734197616577	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	334.0	338.0	339.0	335.0	334.0	335.0	338.0	334.0	337.0	332.0	333.0	
Sun Jun 04 04:49:00 UTC 2017	0.0	1.048293376E9	2523.1298828125	0.0	2.5731072E7	0.0	3.0	9.09979648E8	51.77893829345703	3.0	3.0	1.062289408E9	1.050116096E9	0.0	null	0.08500000089406967	0.05824999883770943	0.04675000160932541	0.9919999837875366	0.7413690090179443	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	334.0	337.0	333.0	333.0	336.0	336.0	332.0	335.0	333.0	335.0	332.0	
Sun Jun 04 04:48:00 UTC 2017	0.0	1.048293376E9	2944.18798828125	0.0	2.5731072E7	0.0	2.0	9.09979648E8	43.22800827026367	0.0	1.0	1.061277696E9	1.050116096E9	0.0	null	0.07074999809265137	0.054749999195337296	0.04625000059604645	0.9919999837875366	0.7413508892059326	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	333.0	334.0	334.0	334.0	332.0	331.0	335.0	334.0	335.0	335.0	338.0	
Sun Jun 04 04:47:00 UTC 2017	0.0	1.047281664E9	2944.18798828125	0.0	2.5731072E7	0.0	2.0	9.09979648E8	54.96471405029297	1.0	2.0	1.061277696E9	1.050116096E9	0.0	null	0.07575000077486038	0.04975000023841858	0.04699999839067459	0.9922500252723694	0.741352379322052	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	334.0	332.0	336.0	336.0	336.0	336.0	333.0	333.0	333.0	336.0	332.0	
Sun Jun 04 04:46:00 UTC 2017	0.0	1.048293376E9	2944.18798828125	0.0	2.5731072E7	0.0	2.0	9.09766656E8	55.65159225463867	0.0	0.0	1.062289408E9	1.050116096E9	0.0	null	0.07750000059604645	0.051249999552965164	0.04874999821186066	0.9922500252723694	0.7413333058357239	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	337.0	336.0	336.0	335.0	337.0	337.0	336.0	336.0	335.0	334.0	335.0	
Sun Jun 04 04:45:00 UTC 2017	0.0	1.048293376E9	3140.4501953125	0.0	2.5731072E7	0.0	4.0	9.09856768E8	54.41402053833008	0.0	0.0	1.061277696E9	1.050116096E9	0.0	null	0.07225000113248825	0.05000000074505806	0.04899999871850014	0.9919999837875366	0.7413200736045837	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	335.0	334.0	337.0	336.0	331.0	335.0	334.0	336.0	334.0	334.0	334.0	
Sun Jun 04 04:44:00 UTC 2017	0.0	1.048293376E9	2677.223388671875	0.0	2.5731072E7	0.0	3.0	9.09479936E8	80.86305236816406	0.0	0.0	1.061277696E9	1.050116096E9	0.0	0.0	0.0702499970793724	0.05274999886751175	0.04600000008940697	0.9922500252723694	0.7435888648033142	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	333.0	332.0	331.0	337.0	337.0	333.0	337.0	332.0	333.0	334.0	333.0	
Sun Jun 04 04:43:00 UTC 2017	0.0	1.048293376E9	2694.51220703125	0.0	2.5731072E7	0.0	4.0	9.09479936E8	69.19388580322266	0.0	0.0	1.062289408E9	1.050116096E9	0.0	0.0	0.08500000089406967	0.054999999701976776	0.05225000157952309	0.9922500252723694	0.743582010269165	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	334.0	334.0	337.0	334.0	334.0	334.0	332.0	332.0	334.0	339.0	335.0	
Sun Jun 04 04:42:00 UTC 2017	0.0	1.047281664E9	2694.51220703125	0.0	2.5731072E7	0.0	3.0	9.09479936E8	69.19388580322266	0.0	0.0	1.061277696E9	1.050116096E9	0.0	0.0	0.07349999994039536	0.04774999991059303	0.045249998569488525	0.9919999837875366	0.7412834167480469	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	333.0	333.0	333.0	332.0	332.0	335.0	338.0	338.0	335.0	332.0	334.0	
Sun Jun 04 04:41:00 UTC 2017	0.0	1.047281664E9	2662.348876953125	0.0	2.5731072E7	0.0	2.0	9.088E8	59.06911849975586	0.0	0.0	1.062289408E9	1.050116096E9	0.0	0.0	0.10050000250339508	0.05025000125169754	0.04699999839067459	0.9922500252723694	0.7412721514701843	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	337.0	338.0	336.0	338.0	334.0	340.0	335.0	333.0	331.0	335.0	336.0	
Sun Jun 04 04:40:00 UTC 2017	0.0	1.048293376E9	2662.348876953125	0.0	2.5731072E7	0.0	2.0	9.08890112E8	59.06911849975586	0.0	0.0	1.061277696E9	1.050116096E9	0.0	0.0	0.07150000333786011	0.054749999195337296	0.05350000038743019	0.9919999837875366	0.7412686944007874	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	335.0	334.0	334.0	335.0	335.0	330.0	335.0	332.0	333.0	334.0	332.0	
Sun Jun 04 04:39:00 UTC 2017	0.0	1.048293376E9	2662.797607421875	0.0	2.5731072E7	0.0	3.0	9.088E8	52.51060485839844	0.0	0.0	1.062289408E9	1.050116096E9	0.0	0.0	0.07100000232458115	0.051500000059604645	0.04625000059604645	0.9919999837875366	0.7412452101707458	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	341.0	333.0	332.0	336.0	337.0	337.0	341.0	335.0	332.0	337.0	330.0	
Sun Jun 04 04:38:00 UTC 2017	0.0	1.047281664E9	2662.797607421875	0.0	2.5731072E7	0.0	5.0	9.088E8	52.51060485839844	0.0	0.0	1.061277696E9	1.050116096E9	0.0	0.0	0.07249999791383743	0.04924999922513962	0.05000000074505806	0.9922500252723694	0.7412285804748535	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	332.0	336.0	337.0	334.0	332.0	335.0	333.0	335.0	339.0	335.0	338.0	
Sun Jun 04 04:37:00 UTC 2017	0.0	1.047281664E9	2395.361083984375	0.0	2.5731072E7	0.0	4.0	9.088E8	38.73515319824219	0.0	1.0	1.061277696E9	1.050116096E9	0.0	0.0	0.08025000244379044	0.04675000160932541	0.04500000178813934	0.9922500252723694	0.7412271499633789	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	337.0	337.0	333.0	335.0	335.0	331.0	339.0	335.0	335.0	331.0	330.0	
Sun Jun 04 04:36:00 UTC 2017	0.0	1.047281664E9	2885.633544921875	0.0	2.5731072E7	0.0	4.0	9.0867712E8	57.107120513916016	0.0	0.0	1.061277696E9	1.050116096E9	0.0	null	0.07874999940395355	0.05674999952316284	0.04975000023841858	0.9917500019073486	0.7412080764770508	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	335.0	333.0	336.0	332.0	335.0	333.0	334.0	334.0	331.0	340.0	333.0	
Sun Jun 04 04:35:00 UTC 2017	0.0	1.047281664E9	3134.35888671875	0.0	2.5731072E7	0.0	2.0	9.0867712E8	57.107120513916016	0.0	0.0	1.061277696E9	1.050116096E9	0.0	0.0	0.07050000131130219	0.048250000923871994	0.04500000178813934	0.9919999837875366	0.7411913871765137	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	337.0	339.0	335.0	333.0	336.0	331.0	332.0	330.0	340.0	331.0	336.0	
Sun Jun 04 04:34:00 UTC 2017	0.0	1.047281664E9	3114.212158203125	0.0	2.5731072E7	0.0	2.0	9.08587008E8	57.107120513916016	0.0	0.0	1.062289408E9	1.050116096E9	0.0	0.0	0.07199999690055847	0.04899999871850014	0.04800000041723251	0.9922500252723694	0.7411919236183167	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	338.0	333.0	335.0	334.0	332.0	335.0	335.0	338.0	334.0	335.0	334.0	
Sun Jun 04 04:33:00 UTC 2017	0.0	1.048293376E9	3114.212158203125	0.0	2.5731072E7	0.0	2.0	9.08587008E8	44.814788818359375	0.0	0.0	1.061277696E9	1.050116096E9	0.0	0.0	0.07374999672174454	0.05274999886751175	0.05000000074505806	0.9919999837875366	0.7411728501319885	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	336.0	333.0	336.0	335.0	334.0	334.0	333.0	332.0	332.0	335.0	333.0	
Sun Jun 04 04:32:00 UTC 2017	0.0	1.047281664E9	3114.212158203125	0.0	2.5731072E7	0.0	2.0	9.08587008E8	49.930660247802734	0.0	0.0	1.062289408E9	1.050116096E9	0.0	0.0	0.0754999965429306	0.04574999958276749	0.048500001430511475	0.9922500252723694	0.741158127784729	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	333.0	337.0	333.0	337.0	336.0	335.0	338.0	333.0	335.0	336.0	336.0	
Sun Jun 04 04:31:00 UTC 2017	0.0	1.048293376E9	3114.212158203125	0.0	2.5731072E7	0.0	2.0	9.0836992E8	49.930660247802734	0.0	0.0	1.061277696E9	1.050116096E9	0.0	0.0	0.09825000166893005	0.05575000122189522	0.04349999874830246	0.9922500252723694	0.7411527633666992	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	332.0	330.0	339.0	330.0	335.0	337.0	336.0	337.0	335.0	334.0	332.0	
Sun Jun 04 04:30:00 UTC 2017	0.0	1.048293376E9	2688.614013671875	0.0	2.5731072E7	0.0	2.0	9.08460032E8	49.930660247802734	0.0	0.0	1.062289408E9	1.050116096E9	0.0	0.0	0.07450000196695328	0.04650000110268593	0.04800000041723251	0.9922500252723694	0.7411395311355591	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	338.0	336.0	332.0	336.0	334.0	332.0	335.0	336.0	336.0	333.0	335.0	
Sun Jun 04 04:29:00 UTC 2017	0.0	1.047281664E9	2688.614013671875	0.0	2.5731072E7	0.0	3.0	9.0836992E8	47.892112731933594	0.0	0.0	1.062289408E9	1.050116096E9	0.0	0.0	0.07999999821186066	0.050999999046325684	0.04800000041723251	0.9919999837875366	0.7411180138587952	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	335.0	333.0	334.0	336.0	335.0	336.0	335.0	331.0	333.0	337.0	334.0	
Sun Jun 04 04:28:00 UTC 2017	0.0	1.048293376E9	2688.614013671875	0.0	2.5731072E7	0.0	4.0	9.0836992E8	55.15007781982422	0.0	0.0	1.062289408E9	1.050116096E9	0.0	0.0	0.07050000131130219	0.050999999046325684	0.051249999552965164	0.9922500252723694	0.7411170601844788	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	337.0	334.0	334.0	336.0	334.0	335.0	333.0	336.0	333.0	333.0	335.0	
Sun Jun 04 04:27:00 UTC 2017	0.0	1.047281664E9	2688.614013671875	0.0	2.5731072E7	0.0	3.0	9.0836992E8	71.86962127685547	0.0	0.0	1.062289408E9	1.050116096E9	0.0	null	0.08174999803304672	0.051249999552965164	0.05350000038743019	0.9919999837875366	0.7432517409324646	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	332.0	333.0	336.0	330.0	337.0	334.0	335.0	333.0	337.0	332.0	334.0	
Sun Jun 04 04:26:00 UTC 2017	0.0	1.047281664E9	2884.341064453125	0.0	2.5731072E7	0.0	2.0	9.08161024E8	71.86962127685547	0.0	0.0	1.061277696E9	1.050116096E9	0.0	null	0.0702499970793724	0.051750000566244125	0.04749999940395355	0.9922500252723694	0.7419429421424866	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	335.0	336.0	333.0	337.0	333.0	337.0	336.0	338.0	329.0	335.0	336.0	
Sun Jun 04 04:25:00 UTC 2017	0.0	1.048293376E9	2884.341064453125	0.0	2.5731072E7	0.0	2.0	9.08251136E8	71.86962127685547	0.0	0.0	1.062289408E9	1.050116096E9	0.0	null	0.07874999940395355	0.05575000122189522	0.04675000160932541	0.9922500252723694	0.7409394383430481	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	336.0	333.0	337.0	332.0	334.0	336.0	333.0	332.0	336.0	335.0	335.0	
Sun Jun 04 04:24:00 UTC 2017	0.0	1.047281664E9	2884.341064453125	0.0	2.5731072E7	0.0	3.0	9.08161024E8	89.77079772949219	0.0	0.0	1.062289408E9	1.050116096E9	0.0	0.0	0.0767500028014183	0.05025000125169754	0.04774999991059303	0.9922500252723694	0.740923285484314	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	335.0	336.0	336.0	335.0	336.0	337.0	336.0	334.0	336.0	337.0	333.0	
Sun Jun 04 04:23:00 UTC 2017	0.0	1.048293376E9	2884.341064453125	0.0	2.5731072E7	0.0	2.0	9.08161024E8	38.07829666137695	0.0	1.0	1.062289408E9	1.050116096E9	0.0	0.0	0.07724999636411667	0.05050000175833702	0.045249998569488525	0.9919999837875366	0.7409218549728394	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	333.0	335.0	332.0	335.0	333.0	334.0	334.0	335.0	328.0	331.0	334.0	
Sun Jun 04 04:22:00 UTC 2017	0.0	1.047281664E9	2884.341064453125	0.0	2.5731072E7	0.0	3.0	9.08161024E8	38.07829666137695	1.0	2.0	1.062289408E9	1.050116096E9	0.0	null	0.0689999982714653	0.0494999997317791	0.04975000023841858	0.9919999837875366	0.7409061789512634	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	337.0	334.0	337.0	333.0	333.0	334.0	334.0	335.0	337.0	336.0	334.0	
Sun Jun 04 04:21:00 UTC 2017	0.0	1.047281664E9	2516.9169921875	0.0	2.5731072E7	0.0	2.0	9.08038144E8	50.487892150878906	0.0	1.0	1.061277696E9	1.050116096E9	0.0	null	0.10824999958276749	0.054499998688697815	0.05050000175833702	0.9919999837875366	0.7408846616744995	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	331.0	335.0	334.0	331.0	337.0	335.0	335.0	332.0	333.0	335.0	336.0	
Sun Jun 04 04:20:00 UTC 2017	0.0	1.047281664E9	3040.78515625	0.0	2.5731072E7	0.0	2.0	9.08038144E8	45.83433532714844	0.0	0.0	1.061277696E9	1.050116096E9	0.0	0.0	0.0742499977350235	0.05000000074505806	0.045499999076128006	0.9919999837875366	0.7408782839775085	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	337.0	331.0	336.0	335.0	335.0	334.0	335.0	333.0	336.0	335.0	336.0	
Sun Jun 04 04:19:00 UTC 2017	0.0	1.047281664E9	2512.173828125	0.0	2.5731072E7	0.0	3.0	9.07948032E8	49.65193557739258	0.0	1.0	1.062289408E9	1.050116096E9	0.0	0.0	0.0794999971985817	0.04749999940395355	0.04874999821186066	0.9919999837875366	0.7408601641654968	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	332.0	334.0	335.0	334.0	332.0	337.0	337.0	334.0	335.0	333.0	334.0	
