_DATE	host	cpuusage	memusage	nodecpu	locustusers	fails1	requests1	fails	requests	
2017-04-14-13:28:00	rssserver-63g53	9.0	2.383872E7	0.12925000488758087	0.0	4174.0	4282110.0	10600.0	58829.0	
2017-04-14-13:28:00	rssserver-63g53	9.0	2.383872E7	0.12925000488758087	0.0	4174.0	4282110.0	10600.0	58829.0	
2017-04-14-13:27:00	rssserver-63g53	9.0	2.3834624E7	0.12224999815225601	0.0	4174.0	4281486.0	10600.0	58829.0	
2017-04-14-13:27:00	rssserver-63g53	9.0	2.3834624E7	0.12224999815225601	0.0	4174.0	4281486.0	10600.0	58829.0	
2017-04-14-13:26:00	rssserver-63g53	9.0	2.3830528E7	0.12575000524520874	0.0	4174.0	4280848.0	10600.0	58829.0	
2017-04-14-13:26:00	rssserver-63g53	9.0	2.3830528E7	0.12575000524520874	0.0	4174.0	4280848.0	10600.0	58829.0	
2017-04-14-13:25:00	rssserver-63g53	9.0	2.3830528E7	0.12274999916553497	0.0	4174.0	4280214.0	10600.0	58829.0	
2017-04-14-13:25:00	rssserver-63g53	9.0	2.3830528E7	0.12274999916553497	0.0	4174.0	4280214.0	10600.0	58829.0	
2017-04-14-13:24:00	rssserver-63g53	9.0	2.3830528E7	0.12399999797344208	0.0	4174.0	4279577.0	10600.0	58829.0	
2017-04-14-13:24:00	rssserver-63g53	9.0	2.3830528E7	0.12399999797344208	0.0	4174.0	4279577.0	10600.0	58829.0	
2017-04-14-13:23:00	rssserver-63g53	8.0	2.3830528E7	0.1287499964237213	0.0	4174.0	4278940.0	10600.0	58829.0	
2017-04-14-13:23:00	rssserver-63g53	8.0	2.3830528E7	0.1287499964237213	0.0	4174.0	4278940.0	10600.0	58829.0	
2017-04-14-13:22:00	rssserver-63g53	9.0	2.3826432E7	0.1277499943971634	0.0	4174.0	4278303.0	10600.0	58829.0	
2017-04-14-13:22:00	rssserver-63g53	9.0	2.3826432E7	0.1277499943971634	0.0	4174.0	4278303.0	10600.0	58829.0	
2017-04-14-13:21:00	rssserver-63g53	9.0	2.383872E7	0.12524999678134918	0.0	4174.0	4277678.0	10600.0	58829.0	
2017-04-14-13:21:00	rssserver-63g53	9.0	2.383872E7	0.12524999678134918	0.0	4174.0	4277678.0	10600.0	58829.0	
2017-04-14-13:20:00	rssserver-63g53	9.0	2.383872E7	0.12675000727176666	0.0	4174.0	4277047.0	10600.0	58829.0	
2017-04-14-13:20:00	rssserver-63g53	9.0	2.383872E7	0.12675000727176666	0.0	4174.0	4277047.0	10600.0	58829.0	
2017-04-14-13:19:00	rssserver-63g53	9.0	2.383872E7	0.12950000166893005	0.0	4174.0	4276402.0	10600.0	58829.0	
2017-04-14-13:19:00	rssserver-63g53	9.0	2.383872E7	0.12950000166893005	0.0	4174.0	4276402.0	10600.0	58829.0	
2017-04-14-13:18:00	rssserver-63g53	10.0	2.383872E7	0.12399999797344208	0.0	4174.0	4275772.0	10600.0	58829.0	
2017-04-14-13:18:00	rssserver-63g53	10.0	2.383872E7	0.12399999797344208	0.0	4174.0	4275772.0	10600.0	58829.0	
2017-04-14-13:16:00	rssserver-63g53	0.0	2.3830528E7	0.1197500005364418	0.0	4174.0	4274507.0	10600.0	58829.0	
2017-04-14-13:15:00	rssserver-63g53	9.0	2.3830528E7	0.12999999523162842	0.0	4174.0	4273874.0	10600.0	58829.0	
2017-04-14-13:15:00	rssserver-63g53	9.0	2.3830528E7	0.12999999523162842	0.0	4174.0	4273874.0	10600.0	58829.0	
2017-04-14-13:14:00	rssserver-63g53	9.0	2.3834624E7	0.12075000256299973	0.0	4174.0	4273245.0	10600.0	58829.0	
2017-04-14-13:14:00	rssserver-63g53	9.0	2.3834624E7	0.12075000256299973	0.0	4174.0	4273245.0	10600.0	58829.0	
2017-04-14-13:13:00	rssserver-63g53	9.0	2.3834624E7	0.13124999403953552	0.0	4174.0	4272616.0	10600.0	58829.0	
2017-04-14-13:13:00	rssserver-63g53	9.0	2.3834624E7	0.13124999403953552	0.0	4174.0	4272616.0	10600.0	58829.0	
2017-04-14-13:12:00	rssserver-63g53	9.0	2.3834624E7	0.13099999725818634	0.0	4174.0	4271996.0	10600.0	58829.0	
2017-04-14-13:12:00	rssserver-63g53	9.0	2.3834624E7	0.13099999725818634	0.0	4174.0	4271996.0	10600.0	58829.0	
2017-04-14-13:11:00	rssserver-63g53	9.0	2.3834624E7	0.12274999916553497	0.0	4174.0	4271369.0	10600.0	58829.0	
2017-04-14-13:11:00	rssserver-63g53	9.0	2.3834624E7	0.12274999916553497	0.0	4174.0	4271369.0	10600.0	58829.0	
2017-04-14-13:10:00	rssserver-63g53	9.0	2.3834624E7	0.1274999976158142	0.0	4174.0	4270722.0	10600.0	58829.0	
2017-04-14-13:10:00	rssserver-63g53	9.0	2.3834624E7	0.1274999976158142	0.0	4174.0	4270722.0	10600.0	58829.0	
2017-04-14-13:09:00	rssserver-63g53	9.0	2.3834624E7	0.12524999678134918	0.0	4174.0	4270098.0	10600.0	58829.0	
2017-04-14-13:09:00	rssserver-63g53	9.0	2.3834624E7	0.12524999678134918	0.0	4174.0	4270098.0	10600.0	58829.0	
2017-04-14-13:08:00	rssserver-63g53	9.0	2.3834624E7	0.12425000220537186	0.0	4174.0	4269460.0	10600.0	58829.0	
2017-04-14-13:08:00	rssserver-63g53	9.0	2.3834624E7	0.12425000220537186	0.0	4174.0	4269460.0	10600.0	58829.0	
2017-04-14-13:07:00	rssserver-63g53	9.0	2.3834624E7	0.12549999356269836	0.0	4174.0	4268827.0	10600.0	58829.0	
2017-04-14-13:07:00	rssserver-63g53	9.0	2.3834624E7	0.12549999356269836	0.0	4174.0	4268827.0	10600.0	58829.0	
2017-04-14-13:06:00	rssserver-63g53	9.0	2.3834624E7	0.13175000250339508	0.0	4174.0	4268192.0	10600.0	58829.0	
2017-04-14-13:06:00	rssserver-63g53	9.0	2.3834624E7	0.13175000250339508	0.0	4174.0	4268192.0	10600.0	58829.0	
2017-04-14-13:05:00	rssserver-63g53	9.0	2.3834624E7	0.12475000321865082	0.0	4174.0	4267552.0	10600.0	58829.0	
2017-04-14-13:05:00	rssserver-63g53	9.0	2.3834624E7	0.12475000321865082	0.0	4174.0	4267552.0	10600.0	58829.0	
2017-04-14-13:04:00	rssserver-63g53	9.0	2.3834624E7	0.12075000256299973	0.0	4174.0	4266921.0	10600.0	58829.0	
2017-04-14-13:04:00	rssserver-63g53	9.0	2.3834624E7	0.12075000256299973	0.0	4174.0	4266921.0	10600.0	58829.0	
2017-04-14-13:03:00	rssserver-63g53	9.0	2.3834624E7	0.12524999678134918	0.0	4174.0	4266281.0	10600.0	58829.0	
2017-04-14-13:03:00	rssserver-63g53	9.0	2.3834624E7	0.12524999678134918	0.0	4174.0	4266281.0	10600.0	58829.0	
2017-04-14-13:02:00	rssserver-63g53	9.0	2.3834624E7	0.13349999487400055	0.0	4174.0	4265645.0	10600.0	58829.0	
2017-04-14-13:02:00	rssserver-63g53	9.0	2.3834624E7	0.13349999487400055	0.0	4174.0	4265645.0	10600.0	58829.0	
2017-04-14-13:01:00	rssserver-63g53	10.0	2.3953408E7	0.12700000405311584	0.0	4174.0	4265016.0	10600.0	58829.0	
2017-04-14-13:01:00	rssserver-63g53	10.0	2.3953408E7	0.12700000405311584	0.0	4174.0	4265016.0	10600.0	58829.0	
2017-04-14-13:00:00	rssserver-63g53	0.0	0.0	0.12974999845027924	0.0	4174.0	4264384.0	10600.0	58829.0	
2017-04-14-12:58:00	rssserver-63g53	10.0	2.316288E7	0.125	0.0	4174.0	4263111.0	10600.0	58829.0	
2017-04-14-12:58:00	rssserver-63g53	10.0	2.316288E7	0.125	0.0	4174.0	4263111.0	10600.0	58829.0	
2017-04-14-12:57:00	rssserver-63g53	9.0	2.316288E7	0.12849999964237213	0.0	4174.0	4262482.0	10600.0	58829.0	
2017-04-14-12:57:00	rssserver-63g53	9.0	2.316288E7	0.12849999964237213	0.0	4174.0	4262482.0	10600.0	58829.0	
2017-04-14-12:56:00	rssserver-63g53	9.0	2.316288E7	0.12425000220537186	0.0	4174.0	4261856.0	10600.0	58829.0	
2017-04-14-12:56:00	rssserver-63g53	9.0	2.316288E7	0.12425000220537186	0.0	4174.0	4261856.0	10600.0	58829.0	
2017-04-14-12:55:00	rssserver-63g53	9.0	2.316288E7	0.12575000524520874	0.0	4174.0	4261224.0	10600.0	58829.0	
2017-04-14-12:55:00	rssserver-63g53	9.0	2.316288E7	0.12575000524520874	0.0	4174.0	4261224.0	10600.0	58829.0	
2017-04-14-12:54:00	rssserver-63g53	9.0	2.316288E7	0.12549999356269836	0.0	4174.0	4260589.0	10600.0	58829.0	
2017-04-14-12:54:00	rssserver-63g53	9.0	2.316288E7	0.12549999356269836	0.0	4174.0	4260589.0	10600.0	58829.0	
2017-04-14-12:53:00	rssserver-63g53	9.0	2.3158784E7	0.12849999964237213	0.0	4174.0	4259951.0	10600.0	58829.0	
2017-04-14-12:53:00	rssserver-63g53	9.0	2.3158784E7	0.12849999964237213	0.0	4174.0	4259951.0	10600.0	58829.0	
2017-04-14-12:52:00	rssserver-63g53	9.0	2.3158784E7	0.12349999696016312	0.0	4174.0	4259316.0	10600.0	58829.0	
2017-04-14-12:52:00	rssserver-63g53	9.0	2.3158784E7	0.12349999696016312	0.0	4174.0	4259316.0	10600.0	58829.0	
2017-04-14-12:51:00	rssserver-63g53	9.0	2.3158784E7	0.12700000405311584	0.0	4174.0	4258685.0	10600.0	58829.0	
2017-04-14-12:51:00	rssserver-63g53	9.0	2.3158784E7	0.12700000405311584	0.0	4174.0	4258685.0	10600.0	58829.0	
2017-04-14-12:50:00	rssserver-63g53	10.0	2.3158784E7	0.12925000488758087	0.0	4174.0	4258059.0	10600.0	58829.0	
