_DATE	cpuusage_middle	memusage_middle	cpuusage_server	memusage_server	cpuusage_edge1	memusage_edge1	cpuusage_edge2	memusage_edge2	nodecpu61	nodecpu62	nodecpu63	nodecpu64	locustusers	status_200_count1	status_500_count1	status_0_count1	status_other_count1	status_200_count2	status_500_count2	status_0_count2	status_other_count2	
2017-04-15-18:49:00	12.0	1.264693248E9	0.0	2.2802432E7	2.0	3.34426112E8	2.0	1.023848448E9	0.045249998569488525	0.9892500042915344	0.05575000122189522	0.06975000351667404	5.0	102.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	
2017-04-15-18:48:00	10.0	1.263734784E9	0.0	2.2802432E7	2.0	3.345408E8	1.0	1.023963136E9	0.04975000023841858	0.9890000224113464	0.048250000923871994	0.05900000035762787	5.0	78.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	
2017-04-15-18:48:00	10.0	1.263734784E9	0.0	2.2802432E7	2.0	3.345408E8	1.0	1.023963136E9	0.04975000023841858	0.9890000224113464	0.048250000923871994	0.05900000035762787	5.0	78.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	
2017-04-15-18:47:00	6.0	1.264693248E9	0.0	2.2798336E7	2.0	3.34655488E8	1.0	1.025142784E9	0.048500001430511475	0.9894999861717224	0.0494999997317791	0.06800000369548798	5.0	52.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	
2017-04-15-18:47:00	6.0	1.264693248E9	0.0	2.2798336E7	2.0	3.34655488E8	1.0	1.025142784E9	0.048500001430511475	0.9894999861717224	0.0494999997317791	0.06800000369548798	5.0	52.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	
2017-04-15-18:46:00	5.0	1.264164864E9	0.0	2.2790144E7	2.0	3.3476608E8	1.0	1.02422528E9	0.05274999886751175	0.9887499809265137	0.04625000059604645	0.06875000149011612	3.0	34.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	
2017-04-15-18:46:00	5.0	1.264164864E9	0.0	2.2790144E7	2.0	3.3476608E8	1.0	1.02422528E9	0.05274999886751175	0.9887499809265137	0.04625000059604645	0.06875000149011612	3.0	34.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	
2017-04-15-18:45:00	5.0	1.265123328E9	3.0	2.2781952E7	7.0	3.34938112E8	9.0	1.024335872E9	0.05225000157952309	0.9835000038146973	0.0560000017285347	0.09825000166893005	3.0	19.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	
2017-04-15-18:45:00	5.0	1.265123328E9	3.0	2.2781952E7	7.0	3.34938112E8	9.0	1.024335872E9	0.05225000157952309	0.9835000038146973	0.0560000017285347	0.09825000166893005	3.0	19.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	
2017-04-15-18:44:00	60.0	1.258176512E9	2.0	2.9544448E7	19.0	3.36687104E8	20.0	1.02545408E9	0.08049999922513962	0.0	0.07625000178813934	0.10100000351667404	3.0	null	null	null	null	null	null	null	null	
2017-04-15-18:44:00	60.0	1.258176512E9	2.0	2.9544448E7	19.0	3.36687104E8	20.0	1.02545408E9	0.08049999922513962	0.0	0.07625000178813934	0.10100000351667404	3.0	null	null	null	null	null	null	null	null	
